tweet.id,tweet.user.username,tweet.date,tweet.lang,tweet.rawContent,label,score
1226650872916119552,SkyWarrior108,2020-02-09 23:35:32+00:00,en,"The Oscars can kick rocks, but Laura Dern is awesome.",positive,0.9367114305496216
1226654863637012482,trivia_tulips,2020-02-09 23:51:24+00:00,en,We have no choice but to stan  #LauraDern https://t.co/vpNNOSYYDg,positive,0.8834914565086365
1226645298581250048,nattheawknerd,2020-02-09 23:13:23+00:00,en,Okay I really love this dress on @LauraDern,positive,0.9889028668403625
1226667101512982531,AnneHadnett,2020-02-10 00:40:02+00:00,en,@tomandlorenzo Can’t unsee it #LauraDern #oscar #Oscar2020 https://t.co/7iqtOGkuZb,positive,0.9360727071762085
1226653385446875137,MrESPN,2020-02-09 23:45:31+00:00,en,"Scorsese for Best Picture &amp; Director, Adam Driver, ANYBODY but ScarJo (HATED her in that damn movie), Pacino, NOT Laura Dern and Noah Baumbach for Best Original Screenplay",neutral,0.4949534237384796
1226645353266442241,JaqSuz,2020-02-09 23:13:36+00:00,en,@LauraDern is Hollywood royalty. Always so amazing #JaqsOscarParty2020,positive,0.9832914471626282
1226649800713678854,LadyKivus,2020-02-09 23:31:17+00:00,en,LAURA DERN IS A GODDESS,positive,0.8598416447639465
1226656280149884928,reelboyspc,2020-02-09 23:57:02+00:00,en,It says so much about how women are measured compared to men. It's irreverent but truthful. -Laura Dern on Marriage Story #Oscars https://t.co/B2FzK9bBjp,neutral,0.60610431432724
1226643770676064257,indierecqrds,2020-02-09 23:07:19+00:00,en,laura dern can wear an ugly dress and its fine because its laura dern,negative,0.5219658613204956
1226646505420939264,proffondorosso,2020-02-09 23:18:11+00:00,en,*starts singing Laura Dern song*,neutral,0.8014885187149048
1226664772860510209,JaySher93862276,2020-02-10 00:30:46+00:00,en,"To me, these should be the winners at #Oscars: Best Picture: Parasite Best Director: 1917 Best Actor: Joker Best Actress: Judy Best Supporting Actor: Once Upon a Time … in Hollywood Best Supporting Actress: Laura Dern Original Screenplay: 1917 Adapted Screenplay: Jojo Rabbit",positive,0.7965834140777588
1226657109615501313,sanzoidy,2020-02-10 00:00:19+00:00,en,"did billy porter just call laura dern an ""older woman""",neutral,0.5449120998382568
1226633696578560002,amboy00,2020-02-09 22:27:17+00:00,en,Put the Laura Dern song on iTunes!,neutral,0.5934110283851624
1226659977697382401,aloomf,2020-02-10 00:11:43+00:00,en,Best Picture - Parasite Best Director - Sam Mendes Best Actress - Renee Z Best Actor - Joaquin Best Supporting Actress - LAURA DERN Best Supporting Actor - Brad Pitt Best Original Screenplay - Parasite Best Foreign Film - Parasite,positive,0.7641541957855225
1226657242012946432,Heatfan1010,2020-02-10 00:00:51+00:00,en,"@BlondeBrains100 @RealJamesWoods @LauraDern I will not be watching the #Oscars  because i already know it’s going to turn political. Not the place for that. It’s supposed to be a celebration, not a place to share your views about our President. @realDonaldTrump",negative,0.8254839777946472
1226663038583025664,CoolKidMitch,2020-02-10 00:23:53+00:00,en,Okay here's my Ballot. I went with a mix of what I want and what I think will win. The only thing I will allow Marriage Story to win is Laura Dern. The end. Let's see how I do. https://t.co/GISgKu3gBW,neutral,0.5722543001174927
1226646873185767426,DaveG3210,2020-02-09 23:19:39+00:00,en,@WhoWhatWear @TheAcademy @LauraDern Goddess,positive,0.611919641494751
1226641768038457346,MrWymanMcCarthy,2020-02-09 22:59:22+00:00,en,"SUPPORTING ACTRESS Will win: Laura Dern, Marriage Story (lock) Should win: Florence Pugh, Little Women Should be nominated: Jennifer Lopez (Hustlers), Zhao Shuzhen (The Farewell)",positive,0.6268860697746277
1226645281288134657,Mirnaantar_tcc,2020-02-09 23:13:19+00:00,en,Picture of the year I'd say !! Nothing beats mother daughter moment !  @LauraDern #Oscars2020 #oscars #LauraDern,positive,0.981419563293457
1226665561448300544,theblcklst,2020-02-10 00:33:54+00:00,en,"But down to matters of the utmost importance: Who’s you best-dressed so far? I’m loving Laura Dern, Regina King, and of course the one and only @theebillyporter!",positive,0.9757277965545654
1226658093494341632,msny10,2020-02-10 00:04:14+00:00,en,"@JuiceLand 1. Best Picture: 1917  2. Best Actress: Renee Zellweger “Judy” 3. Best Actor: Joaquin Phoenix “Joker” 4. Best supporting actress: Laura Dern, “Marriage Story” 5. Best supporting actor: Brad Pitt ”Once upon a time in Hollywood” 6. Best original song: “I'm Gonna Love Me Again""",neutral,0.5601770877838135
1226659568534663168,NotThatBobJames,2020-02-10 00:10:06+00:00,en,My #Oscars Ballot and (Predictions) Picture – Joker (1917) Director – Martin Scorsese (Sam Mendes) Actor – Joaquin Phoenix (Phoenix) Actress – Renee Zelweger (Zelweger) Supporting Actor – Brad Pitt (Pitt) Supporting Actress – Scarlett Johansson (Laura Dern) #Oscars https://t.co/rablpXXwO5,neutral,0.8912208080291748
1226635117143248896,ScoreItMagazine,2020-02-09 22:32:56+00:00,en,- David Lynch gives a shoutout to Laura Dern. - Salma Hayek speaks Spanish. - Antonio Banderas speaks Spanish. - Timothée Chalamet speaks French. - Bong Joon-ho speaks English and it's subtitled.,neutral,0.7479824423789978
1226631075264204800,MsElizaEaton,2020-02-09 22:16:52+00:00,en,@RHernandezNY @LauraDern this is AMAZING  and  also  “he’s obsessed with halloween and loves his mother” is uncomfortably real,positive,0.9882519841194153
1226656245546962945,WaldmanAliya,2020-02-09 23:56:53+00:00,en,.@LauraDern might be the most pleasant and concise interviewee I've ever seen on the #Oscars red carpet. Honestly. An angel.,positive,0.9848541021347046
1226656223950491648,SusanArendt,2020-02-09 23:56:48+00:00,en,"YES, Laura Dern, YES #Oscars https://t.co/6AUv5FRG8f",positive,0.9669686555862427
1226636542405378054,Ally092305,2020-02-09 22:38:36+00:00,en,The Gay Men's Chorus of LA serenaded Laura Dern at the Spirit Awards  https://t.co/zNkWjrtPZE,neutral,0.8206383585929871
1226667606087798785,usatodaylife,2020-02-10 00:42:02+00:00,en,@theebillyporter @ReginaKing @LauraDern @billieeilish Joaquin Phoenix wearing shades 🕶️ on the #Oscars red carpet. More looks here: https://t.co/lZU9GBtRQn https://t.co/2rxi8POC6x,neutral,0.8053713440895081
1226647003263881216,ErikEitel327,2020-02-09 23:20:10+00:00,en,"Erik's Oscar Predictions: Best Picture: ""1917"" Best Lead Actor: Joaquin Phoenix Best Lead Actress: Renee Zellweger Best Supporting Actor: Brad Pitt Best Supporting Actress: Laura Dern Best Director: Bong Joon Ho (""Parasite"") The Oscars begins at 8 P.M. E.T./5 P.M. P.T. on ABC.",neutral,0.6132546067237854
1226651330581860352,taurusdiscoclub,2020-02-09 23:37:21+00:00,en,Laura Dern trending we love to see it,positive,0.9795154929161072
1226653713244311552,Tele13_Radio,2020-02-09 23:46:50+00:00,en,"⭐️#Oscars2020 | Mejor Actriz Secundaria  -Kathy Bates en ""Richard Jewell"" -Florence Pugh en ""Little Women"" -Laura Dern en ""Marriage Story"" -Scarlett Johansson en ""Jojo Rabbit"" -Margot Robbie en ""Bombshell"" https://t.co/0oCpiPDjxp",neutral,0.8384593725204468
1226647853403123712,KateDrummond_,2020-02-09 23:23:32+00:00,en,This again for the people in the back....   I LOVE @LauraDern...!!!!   I’m pretty certain we are soul family. Yup.  #Oscars #MarriageStory @etalkCTV,positive,0.9852713346481323
1226665373858254848,kberbel,2020-02-10 00:33:10+00:00,en,laura dern’s dress. big miss. those tassels are ridic,neutral,0.3755717873573303
1226645492794306561,caenerys_,2020-02-09 23:14:10+00:00,en,"I don’t care who wins and who loses at the oscars tonight, this award season already belongs to Laura Dern #Oscars",positive,0.7741695046424866
1226661993441943558,samlimon25,2020-02-10 00:19:44+00:00,en,me every time they say Laura Dern tonight,neutral,0.8275817036628723
1226656513323913216,AlRPORTSUSHl,2020-02-09 23:57:57+00:00,en,i love laura dern wow,positive,0.9683849811553955
1226633558984286208,staycrz,2020-02-09 22:26:44+00:00,en,Best supporting actress: Laura Dern (Marriage Story),positive,0.9395060539245605
1226649340246200323,todayInIreland,2020-02-09 23:29:27+00:00,en,@TheCut She was AWESOME in Little Women! 😍 #GirlCrush @LauraDern,positive,0.9890305399894714
1226652588730454017,ComputerBlu3121,2020-02-09 23:42:21+00:00,en,"Hope #LauraDern wins, if only as compensation for her work in #DavidLynch's Laura Trilogy (Blue Velvet, Wild At Heart and Inland Empire). #Oscars #OscarSunday #Oscar",positive,0.8563141822814941
1226658002486386688,cmattmetric,2020-02-10 00:03:52+00:00,en,@AshleyElizabeth LOVE Laura Dern!! https://t.co/SNECBz6eOL,positive,0.9595561623573303
1226660241913368576,JoonasSuotamo,2020-02-10 00:12:46+00:00,en,"In my mind, Laura Dern has already won the #Oscars.  Plus, she played Admiral Holdo, who single-handedly saved the Resistance. It doesn't get much cooler than that!  #Oscars2020",positive,0.9762380719184875
1226645136853151749,belluccifilms,2020-02-09 23:12:45+00:00,en,"here’s the support actress oscar winner, laura dern #Oscars https://t.co/yRQbYcpy9X",positive,0.7626484036445618
1226667516061265921,BackhandBandit,2020-02-10 00:41:40+00:00,en,We need to find whoever did that to Laura Dern. They must be named.,negative,0.8776078224182129
1226657302524186630,dansuppy,2020-02-10 00:01:05+00:00,en,oscar picks: 1. best picture - parasite 2. actor - adam driver  3. supporting - brad pitt 4. actress - saoirse 5. supporting - laura dern 6. director - bong joon ho 7. adapted screenplay - little women 8. original “” - parasite 9. animated feature - klaus,neutral,0.820088267326355
1226660656117698565,dougalpollux,2020-02-10 00:14:25+00:00,en,"@UPIPhotos @UPI @rpierswilliams @AmericaFerrera @LauraDern @JanelleMonae @TheAcademy Which shot you favorite? Ryan 'n america, sigourney, diane 'n laura or janelle?",neutral,0.8607586026191711
1226645781878165508,MISSCHASTAINS,2020-02-09 23:15:19+00:00,en,it’s laura dern’s world and we’re just living in it https://t.co/O9ZWzwJVVp,neutral,0.6542301177978516
1226645572360298498,LuxAndLan,2020-02-09 23:14:29+00:00,es,Virgen Santísima. Tan bien que íbamos.,neutral,0.7396066188812256
1226646087114645505,johnonsocial,2020-02-09 23:16:31+00:00,en,Actress in a Supporting Role   Prediction: Laura Dern  Should win: Flo Pugh or Margot,neutral,0.5101820826530457
1226646148833775621,MBQ_Kuwait,2020-02-09 23:16:46+00:00,en,Laura Dern on The Red Carpet #Oscars #Oscars2020 https://t.co/UMjihtYbqX,positive,0.654604434967041
1226656603149152256,ccplus,2020-02-09 23:58:19+00:00,en,.@LauraDern looks amazing tonight at the #Oscars. She's nominated for Best Supporting Actress for her role as a fierce divorce lawyer in @MarriageStory 🤩 https://t.co/yPM1WByP6S,positive,0.9842725992202759
1226645772680204288,WarrenAdriana,2020-02-09 23:15:16+00:00,en,Not feeling Laura Dern’s look...very cabaret nipple tassels vibe around the bust and that hair ages her sooo much! #Oscars #ERedCarpet,negative,0.9132720828056335
1226664853080698880,cheyedewolf,2020-02-10 00:31:05+00:00,en,i want laura dern to be president. i will not elaborate on this,neutral,0.49317923188209534
1226616762252193792,insideclimate,2020-02-09 21:20:00+00:00,en,JetBlue’s CEO thinks the flight shaming movement is coming to the U.S. It’s one reason why the airline announced it was purchasing carbon offsets for all its domestic flights this year. But some activists think buying offsets doesn't go far enough.  https://t.co/UEc076KYXv,neutral,0.6306992769241333
1226663330883895296,escape_ctva,2020-02-10 00:25:03+00:00,en,"@TheAcademy @LauraDern @verizon You live, you Dern, you Laura and you learn!  https://t.co/9nByeRJlNj",positive,0.6554683446884155
1226667703106187267,TheJorgeCox,2020-02-10 00:42:25+00:00,en,"I love Laura Dern and I bet she will win the award for best supporting actress tonight. However, I really would like Florence Pugh to take the award. Her performance as Amy in Little Women was so nuanced and she deserves some recognition for her work this year. #SkyOscars @skytv",positive,0.9678624272346497
1226652408538894338,cturnip,2020-02-09 23:41:38+00:00,en,OH YEAH LAURA DERN AND I HAVE THE SAME BIRTHDAY AND SHE WILL HAVE AN OSCAR AT MIDNIGHT AND I WILL HAVE STRAWBERRY CAKE #OSCARS,positive,0.9055391550064087
1226661962278326272,AndyVermaut,2020-02-10 00:19:36+00:00,en,Laura Dern Is Celebrating Her Birthday at the 2020 Oscars! https://t.co/2sYcl7qMl6 https://t.co/KeBwg3KzXt,positive,0.9586099982261658
1226662838346731521,N0GENDER,2020-02-10 00:23:05+00:00,en,"@null Oscars 2020 pictures: Red carpet glamour Stars including Laura Dern, Olivia Colm  https://t.co/YSI0o1HhQ2",neutral,0.8158261179924011
1226643500906795008,tomlinsfonda,2020-02-09 23:06:15+00:00,en,YALL I SAW LAURA DERN #Oscars,positive,0.5223601460456848
1226671905215799296,StonerPhillyFan,2020-02-10 00:59:07+00:00,en,"Let's see how I do tonight w/ predictions on the 8 biggest Oscar categories. Pict: 1917 D: Mendes, 1917 Act: Joaquin Phoenix, Joker Actr: Renée Zellweger, Judy SA: Brad Pitt, Once Upon a Time..in Hollywood SActr: Laura Dern, Marriage Story Orig SP: Parasite Adapt SP: Jojo Rabbit",neutral,0.8820109963417053
1226654055960698886,Mel452,2020-02-09 23:48:11+00:00,en,Good luck @LauraDern 💗 #MarriageStory,positive,0.9804227948188782
1226654129185021952,bartonreviews,2020-02-09 23:48:29+00:00,en,Billy Porter definitely just broke into a rendition of the Laura Dern song from last night #Oscars https://t.co/2FmXF8UXc8,neutral,0.6114776730537415
1226654896457502722,spyrothebeard,2020-02-09 23:51:32+00:00,en,Laura Dern on Greek TV 😭😍❤️ #Oscars #GreecegoesOscars https://t.co/H1dVvn7EWQ,positive,0.9815172553062439
1226653654209396736,TKipSmitty,2020-02-09 23:46:35+00:00,en,@tomandlorenzo I'm having a taste crisis.  I love Laura Dern.  Laura Dern can do no wrong.  Does that make this dress...not wrong...?,positive,0.8739998936653137
1226662284455378945,TheAcademy,2020-02-10 00:20:53+00:00,en,#Oscars Best Supporting Actress nominee @LauraDern just stopped by #OscarsAllAccess. Take a look. Brought to you by @Verizon. #5Gbuiltright https://t.co/H2eq2GionL,positive,0.7375316023826599
1226642547315007489,bartonreviews,2020-02-09 23:02:27+00:00,en,Me running away with the statue before they try giving it to Renee Zellweger instead of Scarlett Johansson #Oscars  https://t.co/g472vFs7PG,neutral,0.7361440658569336
1226645333154959360,nsfwxueyang,2020-02-09 23:13:32+00:00,en,LAURA DERN LOOKS SO GOOD,positive,0.9492987990379333
1226652531767398403,RushReads,2020-02-09 23:42:08+00:00,en,Oscars red carpet 2020: Laura Dern and 1917 cast lead stars as Billy Porter goes for gold: The stars braved the elements on an unusually rainy Sunday in Los Angeles https://t.co/FkdV4ErKOK https://t.co/UDVCn1Cn2M,positive,0.5896794199943542
1226660780717805570,BrandenSays,2020-02-10 00:14:55+00:00,en,I LOVE Laura Dern and am ready for her win tonight but that dress ... 😑 #oscars2020,positive,0.7532104253768921
1226629372079214593,livergood_m,2020-02-09 22:10:06+00:00,en,"@LauraDern after that tribute I just had to follow! I mean, how could I not!",positive,0.9613623023033142
1226651880597729280,ashishagarwal_,2020-02-09 23:39:33+00:00,en,"#academyawards2020 #oscars predictions, Best - Film - @ParasiteMovie  Director- Sam Mendes , Actor - Joaquin phoenix Actress - Renne Zellweger Supporting Actress- @LauraDern  Supporting Actor- Brad Pitt",positive,0.5670691728591919
1226650123654045697,OscarFilms16,2020-02-09 23:32:34+00:00,en,Supporting Actress nominee Laura Dern makes her way to the Oscars red carpet. #Oscars2020 #OscarFilmsTeGustara https://t.co/geOCYFS88y,positive,0.8190122842788696
1758615235089330205,Huckberry,2024-02-16 22:12:00+00:00,en,"How to win: ➡️ Place any order of $75+, each order counts as one entry ➡️ Enter before 3/31 at 11:59 PM PT ➡️ One entry per person per day",neutral,0.6693167686462402
1743392527246410022,boardgamemodder,2024-01-05 22:02:23+00:00,en,Much more than meeples.  The widest variety of board game pieces available.,positive,0.7815532684326172
1226632100373291011,Philip_Guest,2020-02-09 22:20:57+00:00,en,Best Picture: 1917 Best Actor: Joaquin Phoenix Best Actress: Renee Zellweger Best Supporting Actor: Brad Pitt Best Supporting Actress: Laura Dern  #OscarPredictions,positive,0.583245575428009
1226629615608713216,GregOConnorHits,2020-02-09 22:11:04+00:00,en,So fun to write this song with @JTfirstman #SpiritAwards and paying tribute to @LauraDern   https://t.co/aYnS3ePI2e,positive,0.9774312376976013
1758613473913909445,Huckberry,2024-02-16 22:05:00+00:00,en,"How to win: ➡️ Place any order of $75+, each order counts as one entry ➡️ Enter before 3/31 at 11:59 PM PT ➡️ One entry per person per day",neutral,0.6693167686462402
1226655194093629450,NOBARAPROTECTOR,2020-02-09 23:52:43+00:00,en,I hope Laura dern doesn’t win too! She has  won too many times!!!,negative,0.8621511459350586
1226654175825580033,Jillischill_,2020-02-09 23:48:40+00:00,en,also laura dern thanks,positive,0.5409335494041443
1226630219332612096,abIondedlife,2020-02-09 22:13:28+00:00,en,Okay I’m going to sleep wake me when Laura Dern gets here,neutral,0.5406489372253418
1226669739398684672,morbeen4444,2020-02-10 00:50:30+00:00,en,#Oscars predictions:  Best Picture: 1917 Best Director: Sam Mendes Best Actor: Joaquin Phoenix Best Actress: Renée Zellweger Best Supporting Actor: Brad Pitt Best Supporting Actress: Laura Dern Best Animated Feature Film: Toy Story 4 Best Original Song: (I’m Gonna) Love Me Again,positive,0.6185519099235535
1226663013593169921,TheUrbanNewz,2020-02-10 00:23:47+00:00,en,Laura Dern shines in pink on Oscars 2020 red carpet with mom Diane Ladd; nominated for 'Marriage Story' https://t.co/bTnPjg7V6S https://t.co/xgvhXwjk8O,positive,0.8418986201286316
1226636016099917824,NickMcNeal,2020-02-09 22:36:30+00:00,en,"#Oscars Prediction – Best Supporting Actress  Will win: Laura Dern, Marriage Story Could win: Florence Pugh, Little Women Should win: Florence Pugh, Little Women",positive,0.6275566220283508
1226651376090066945,hback25,2020-02-09 23:37:32+00:00,en,Laura Dern is everything https://t.co/8d78EKclSB,positive,0.9458784461021423
1226629611884294145,sundress_bangs,2020-02-09 22:11:03+00:00,en,laura dern being serenaded by an entire choir and standing to bask in her own personal party...aquarius queen,positive,0.6683596968650818
1226652269732597760,SarahCookWrites,2020-02-09 23:41:05+00:00,en,"My Dad: ""I wonder if Laura Dern is married to Bruce Dern?"" 🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️",negative,0.542594313621521
1226665500941471745,VictorVictorV,2020-02-10 00:33:40+00:00,en,I legit shouted the Laura Dern quote in unison bc it’s that iconic: I WILL NOT NOT BE RICH.,positive,0.7545209527015686
1226646691740311553,twswidow,2020-02-09 23:18:55+00:00,en,laura dern if youre looking for a sugar baby i am free this thursday so call me if you’d like to meet this thursday when i am free https://t.co/ZYn5eVwGpb,neutral,0.5731473565101624
1226648673775443970,ssmindustries,2020-02-09 23:26:48+00:00,en,@Booth @armani @LauraDern Minus the unnecessary passementerie,neutral,0.5421468615531921
1226655211332067328,howtoraiseajerk,2020-02-09 23:52:47+00:00,en,@davidmackau Listen I love Laura Dern so much but she looks like a lamp in an olde timey brothel.,negative,0.3998510539531708
1226643618154323970,megspptc,2020-02-09 23:06:43+00:00,en,@MichelleFromTO And I enjoyed Marriage Story can see why Laura Dern has been sweeping the awards season,positive,0.9647730588912964
1226652794477842433,melly__g,2020-02-09 23:43:10+00:00,en,if laura dern starts a cult I’ll be first in line to drink that kool aid,negative,0.7078088521957397
1226670822414340097,SteveMeetsWorld,2020-02-10 00:54:49+00:00,en,Best Supporting Actress:  Should Win: Scarlett Johansson   Will Win: Laura Dern,positive,0.7706542611122131
1226643361664307201,MeredithLYall,2020-02-09 23:05:42+00:00,en,Laura Dern accidentally stole a pie plate from my future BIL just gotta remind you all of that.  #Oscars2020,negative,0.527876079082489
1226643593647009793,WhovianAvenger,2020-02-09 23:06:37+00:00,en,"4. #LittleWomen - A fresh take on a familiar tale with a lovely cast headlined by great direction by a snubbed auteur in the making. When Laura Dern cries, you cry. https://t.co/WBCfmQ0ebc",positive,0.8395656943321228
1226643604569042944,mazeinthemirror,2020-02-09 23:06:39+00:00,en,OMG this dress fits Laura Dern like a glove. She looks like a goddess,positive,0.9790887236595154
1226643230135083009,nightatmuseumm,2020-02-09 23:05:10+00:00,en,My queen Laura Dern #Oscars https://t.co/6lLzfJPfx2,positive,0.9567635655403137
1226669882697113601,NetflixANZ,2020-02-10 00:51:05+00:00,en,"@LauraDern @MarriageStory @NetflixFilm @TheEllenShow @ReeseW But my favourite Dernism of all might be that she has played three characters named Laura in three consecutive years: Laura Wells in Certain Women (2016); Laura Lonowski in Downsizing (2016) and Laura Albert in JT LeRoy (2018).   Kale salads are on me tonight, baby! https://t.co/rD6L2sMuiw",positive,0.885674238204956
1226652774978293760,Kamore,2020-02-09 23:43:06+00:00,en,@LauraDern seems like the sweetest person. She is literally making everyone she’s talking to feel so loved and appreciated by her on the red carpet. It’s beautiful.,positive,0.9840884208679199
1226660734416764928,NickCiletti,2020-02-10 00:14:43+00:00,en,I spy @abc7george interviewing @LauraDern over @theebillyporter’s fabulous shoulder #Oscars https://t.co/fWuUunGR7o,positive,0.8189635872840881
1226668106023657474,jooooshlevine,2020-02-10 00:44:01+00:00,en,The scene from family guy where Lois says “9/11” and everyone cheers except she’s saying “Laura Dern” and the room is full of gay men,neutral,0.6534150838851929
1226631075792932867,NadineErskine,2020-02-09 22:16:52+00:00,en,"Things I hope 4 #Oscars2020  2night #Parasite to win Best Film, #LauraDern to win, #JojoRabbit  &amp; #LittleWomen  to win Think #1917Film will win 4 cinematography(beautifully shot) #JoaquinPheonix to win Best Actor #EltonJohn to win, wish #TaronEgerton was performing the duet w him",positive,0.9421007037162781
1226627936037502976,trashandexcuses,2020-02-09 22:04:24+00:00,en,if Laura Dern doesn’t win tonight I’m giving up on democracy,negative,0.8557044863700867
1226658874305982467,PopCulturedWP,2020-02-10 00:07:20+00:00,en,Aight I forgot to do an Oscars prediction post so here we go: Best picture: 1917 Best Actor: Joaquin Best Actress: Renee Original Screenplay: Parasite Adapted Screenplay: Jojo Rabbit Supporting Actor: Joe Pesci Supp Actress: Laura Dern Directing: Parasite,neutral,0.7762908935546875
1226653849991176193,ja_says,2020-02-09 23:47:22+00:00,en,"Laura Dern, the queen",positive,0.9363191723823547
1226652800597348353,JoyPuder,2020-02-09 23:43:12+00:00,en,Laura Dern is an Aquarius? Love that. #ERedCarpet #Oscars https://t.co/3gMrv8InDx,positive,0.9671000838279724
1226652468446023681,TheAcademy,2020-02-09 23:41:53+00:00,en,It's almost time! Make your #Oscars predictions.,positive,0.7983911633491516
1226650484859113485,HessThe,2020-02-09 23:34:00+00:00,en,"@Oscars2020_ @AcademyAwardsHD Laura Dern, I love you, but you look like a pink chandelier in a little girls bedroom...NOPE",negative,0.5664603114128113
1226645403568869377,hbcxnicks,2020-02-09 23:13:48+00:00,en,laura dern actually takes my breath away #Oscars https://t.co/uVxbiQM6Pk,positive,0.9489537477493286
1226645639179784192,gerriswife,2020-02-09 23:14:45+00:00,en,"laura dern really out here being this beautiful, she’s doing it all for the gays and the girls and i respect that https://t.co/TXZERtaa7C",positive,0.9574047327041626
1226645169551892481,usatodaylife,2020-02-09 23:12:53+00:00,en,@theebillyporter @ReginaKing .@LauraDern has arrived on the #Oscars red carpet. https://t.co/lZU9GBtRQn https://t.co/QyZVlG9Aal,neutral,0.5005602240562439
1226645449261617159,queenftmarvel,2020-02-09 23:13:59+00:00,en,"#Oscars Laura Dern, Marriage Story https://t.co/gpgIatTscN",neutral,0.6492071151733398
1226657209150390272,MissfitHarley,2020-02-10 00:00:43+00:00,en,"This makes me soooo happy, but @LauraDern’s mom left her no room to breathe tonight!!!!",positive,0.9495041370391846
1226632183911190529,reese_fish,2020-02-09 22:21:17+00:00,en,@LauraDern @GMCLA @filmindependent @JTfirstman Love U!!!!!,positive,0.972035825252533
1226668012222152704,ChrisLongshot,2020-02-10 00:43:39+00:00,en,Oscars: Best Picture-Parasite Best Actor-Joaquin Phoenix (Joker) Best Actress-Renee Zellweger (Judy) Best Supporting Actor-Brad Pitt (Once Upon a Time) Best Supporting Actress-Laura Dern (Marriage Story)  Honorable Mentions: Knives Out The Peanut Butter Falcon,positive,0.621239185333252
1226656301108908034,mollllypocket,2020-02-09 23:57:07+00:00,en,They need to do a remake of A Marriage Story starring Laura Dern’s character,neutral,0.6846693158149719
1226641874791915522,AndreaPertosa,2020-02-09 22:59:47+00:00,en,Best Picture: Parasite Directing : Parasite Actor in a Leading Role: Joaquin Phoenix Actor in a Supporting Role: Joe Pesci Actress in a Leading Role: Scarlett Johansson Actress in a Supporting Role: Laura Dern Cinematography: 1917  #Oscars,neutral,0.5225127339363098
1226650057467977728,breakfasttv,2020-02-09 23:32:18+00:00,en,"@mindykaling @bjnovak @TheAcademy @ChrissyMetz 👏🏻@LauraDern 👏🏻 Killing the game this year, and rocking this gown! #Oscars   PHOTO: Getty Images https://t.co/b6PCjQwUAT",positive,0.9745842218399048
1226671802111315970,OnMyMindEnt,2020-02-10 00:58:42+00:00,en,@MoviesMatrix Laura Dern does not deserve all this love and recognition for Marriage Story. Role was nothing special.,negative,0.9194557070732117
1226667260212916230,mitskifier,2020-02-10 00:40:39+00:00,en,so far the only men on the red carpet with some flavor are roman griffin davis and laura dern’s son.....,neutral,0.7366888523101807
1226653213501227009,clairewillett,2020-02-09 23:44:50+00:00,en,@mizd And I think Laura Dern maybe did it once? And Anette Bening sometimes   those moments are truly everything to me,positive,0.8600967526435852
1226646379440857089,abc13houston,2020-02-09 23:17:41+00:00,en,Ladies and gentlemen...the @LauraDern! Laura walked the #Oscars red carpet with mom/actress Diane Ladd https://t.co/Kse9vbN7os https://t.co/ZYmx4m4uCg,positive,0.7925708293914795
