tweet.id,tweet.user.username,tweet.date,tweet.lang,tweet.rawContent,label,score
1386574522225156097,teachgonzo,2021-04-26 06:55:02+00:00,en,"Big cheers from me for Daniel Kaluuya getting the Best Supporting  Actor at the #Oscars Good to see a bit of proper #NorthLondon  representing #Britain instead of all those posh, private school chaps, we usually send over.",positive,0.9537235498428345
1386574432613945347,tshepanglerato,2021-04-26 06:54:40+00:00,en,Gotta bring this back #DanielKaluuya 🔥,positive,0.826704740524292
1386574305144627200,ThatYoungKid33,2021-04-26 06:54:10+00:00,en,The way my TL has been flooded with Daniel Kaluuya love with a splash of Damson Idris all day. I just... https://t.co/LmCJL54SfS,positive,0.8381375074386597
1386574300078092288,greglee91,2021-04-26 06:54:09+00:00,en,I absolutely love the fact that Posh Kenneth from Skins is now an Oscar winning actor. Congrats to Daniel Kaluuya! #Oscars https://t.co/y2RfVQDewn,positive,0.987675666809082
1386574263696560128,Nikhil_Rams,2021-04-26 06:54:00+00:00,en,"Barring the few categories mentioned below, it was a disappointing #Oscars #Oscars2021   Best Animated Film - @PixarSoul  Best Music - @PixarSoul  Best Supporting Actor - #DanielKaluuya - @JATBMFilm  Best Sound - #SoundOfMetal  Best Prodn Design - @MankFilm  Best VFX - @TENETFilm",negative,0.79255211353302
1386574173275922436,caster_b,2021-04-26 06:53:38+00:00,en,"Available now  Mercedes Benz G63s AMG  Foreign used  Accident free  Duty paid  42,500,000   #Oscars #mondaythoughts Happy New week, Amen , Anthony Hopkins, Daniel Kaluuya https://t.co/8dcBB1mGQR",positive,0.9242492318153381
1386574113146228742,_DariusWillis,2021-04-26 06:53:24+00:00,en,List of actors I will watch in literally anything:  • Steven Yeun • Daniel Kaluuya,neutral,0.6152305603027344
1386574095068934144,HelenRe07161271,2021-04-26 06:53:20+00:00,en,#oscars #danielkakuuya - Jim knows I’ll mainly be singing this today.  Jim Carrey serenades Daniel Kaluuya! | The Graham Norton Show - BBC https://t.co/FFYJjvacoy via @YouTube,positive,0.6060314774513245
1386574061917163522,N8vaWalkAlone,2021-04-26 06:53:12+00:00,en,"Waking up to a 32yo Black Brtitsh man winning the #oscars, yeh?  #DanielKaluuya  #AcademyAwards2021 #AcademyAwards #Oscars2021 https://t.co/pLAvr36SfO",positive,0.6012479066848755
1386574061258559489,CraigAbimbola,2021-04-26 06:53:12+00:00,en,#DanielKaluuya deserved that Oscar though! Dude been consistently killing it since. Next man like Franklin #damsonidris it’s coming!!!!!,positive,0.969832181930542
1386574042845618176,AnneSosoLH,2021-04-26 06:53:07+00:00,en,Daniel Kaluuya. Started from the bottom now we're here #Oscars https://t.co/NHS5UahQoD,positive,0.5543724298477173
1386573924536930309,ist_weather,2021-04-26 06:52:39+00:00,en,Neewer 9 x 15 feet/2.7 x 4.6 Meters Green Chromakey Muslin Backdrop Background Screen with 3 Clamps for Photo Video Studio Photography https://t.co/lVpHYjjFmK  Kershaw  Daniel Kaluuya,neutral,0.9310845136642456
1386573748199989248,xxxmellygerrard,2021-04-26 06:51:57+00:00,en,I am so confused by this link up @DanielSturridge @DamsonIdris @Not3sofficial @Santandave1 @officialgiggs Daniel kaluuya https://t.co/Woi1PqGXsJ,negative,0.7230000495910645
1386573650506178561,alignedwithjoy,2021-04-26 06:51:34+00:00,en,"Daniel Kaluuya has given me the #freedomalliance ethos. ""When they play divide and conquer, we say #unite and #ascend"" #Oscars #SP21",positive,0.6529583930969238
1386573632843960321,AlaTvsurmaTv,2021-04-26 06:51:30+00:00,en,"This house didn't want me for the longest time. And I didn't even like the house! (...) So now I'm building my own house.  A l'occasion de son Oscar mérité, prenez du temps pour relire cette interview de Daniel Kaluuya en 2018 pour GQ ❤️ https://t.co/T7vQAWD6gd",negative,0.6302087306976318
1386573504720424961,Muhamma42779896,2021-04-26 06:50:59+00:00,en,"Oscars 2021: From Chloe Zhao to Yuh-Jung Youn, Daniel Kaluuya to ‘Tenet’, a complete list of winners | English Movie News – Hollywood – Times of India https://t.co/kk9ZKK5CLF",neutral,0.6717483997344971
1386573420708745216,ArmarniPR,2021-04-26 06:50:39+00:00,en,Love waking up to my husband-to-be winning an Oscar! Can't wait to polish it when I'm Mrs Daniel Kaluuya,positive,0.9884588122367859
1386573396595646467,mikecmorgan,2021-04-26 06:50:33+00:00,en,Unite and ascend! Congratulations to Daniel Kaluuya on his Oscar win for #JudasAndTheBlackMessiah. A phenomenal actor played a phenomenal man!! https://t.co/dpnC35VlF1,positive,0.9831920266151428
1386573344607150080,LeoLermontov,2021-04-26 06:50:21+00:00,en,"Oscar thoughts: -i hope future ceremonies are this weirdly chill -random needle drops -lack of clips was strange -bummed that only the category shuffling ending anticlimax is likely to be remembered -Yuh-jung Yun 100% MVP, Daniel Kaluuya runner-up -i have a crush on H.E.R. now",negative,0.4622129201889038
1386573300600430592,pray4halez,2021-04-26 06:50:10+00:00,en,me thinking about Daniel Kaluuya inspired this,neutral,0.7939413189888
1386573181352390656,ShadyFajita,2021-04-26 06:49:42+00:00,en,isn't Daniel Kaluuya technically playing the lead tho,neutral,0.9423016905784607
1386573142181699585,Teenski1,2021-04-26 06:49:33+00:00,en,Had the news on while laying in bed. Heard #DanielKaluuya doing his speech and I just saw him in my mind holding the shard of glass to his throat 🤣👍,positive,0.6633864045143127
1386573140340379650,mjfolayan,2021-04-26 06:49:32+00:00,en,Daniel Kaluuya deserves all the happiness in the word fr,positive,0.9685777425765991
1386573110053326848,cicisweetfinish,2021-04-26 06:49:25+00:00,en,I just want to make Daniel Kaluuya a pour over while he does that intense stare at  me. Idk who we need to talk to to make this happen 🙃 @theblackpanther how’s those other movies going? I KNOW YALL NEED FIRE COFFEE https://t.co/Mq2n3OEaEM,neutral,0.46817103028297424
1386573095905816583,JasonLeiRose,2021-04-26 06:49:22+00:00,en,#oscars banquet let’s go! (safe get-together y’all). Also we’re all happy #danielkaluuya’s parents boned too. https://t.co/Of3s3ali85,positive,0.9763234257698059
1386573072489123842,ist_weather,2021-04-26 06:49:16+00:00,en,Wedding Arch Drapes Fabric 2 Panels 6 Yards White and Ivory Chiffon Fabric Drapery for Party Ceremony Stage Reception Decorations https://t.co/FDaCts0wDi  #DaButt  Daniel Kaluuya,neutral,0.9159032702445984
1386573051697979394,shweedie,2021-04-26 06:49:11+00:00,en,Academy Award winner Daniel Kaluuya sure has a very nice ring to it. Yay!,positive,0.9843758940696716
1386573014511144960,fuffoofda,2021-04-26 06:49:02+00:00,en,"Daniel Kaluuya really said “Bro, we out here” in his acceptance speech I love him",positive,0.9616668224334717
1386572961289850881,OliverDowden,2021-04-26 06:48:49+00:00,en,"Sir Anthony Hopkins, Daniel Kaluuya – two phenomenal British actors who have done the UK proud today.  Huge congratulations on your #Oscars wins and thank you for sharing your extraordinary talents with the world.",positive,0.9851189255714417
1386572853013790720,5llenya,2021-04-26 06:48:24+00:00,en,I’m so happy that chloe zhao won best director and that daniel kaluuya and HER won but the oscars are still so corrupt. they literally put best actor last for the first time in decades so that everyone would think chadwick won and then gave the award to someone else... so strange,positive,0.6412743926048279
1386572833535324163,hsn19,2021-04-26 06:48:19+00:00,en,Daniel Kaluuya finally win the oscar since holding a piece of glass in front of an audition #BM,positive,0.5488178730010986
1386572830272262146,jkzoluwo,2021-04-26 06:48:18+00:00,en,Big shout to Daniel Kaluuya's parents. They really did the impossible,positive,0.9588726162910461
1386572613976305664,destinyfilmprod,2021-04-26 06:47:27+00:00,en,Daniel Kaluuya’s Oscars acceptance speech pays respect to the Black Panthers ... and procreation  https://t.co/xtwMMl8Ios,neutral,0.6270818710327148
1386572578873962496,Cartier,2021-04-26 06:47:18+00:00,en,"Defiantly bold and brilliant, congratulations to Academy Award winner #DanielKaluuya in a Cartier diamond necklace, #SantosdeCartier Skeleton watch, Coup d’Éclat de Cartier ring and a #CartierLove ring. #Oscars #CartierRedCarpet https://t.co/uVRBbPPCr1",positive,0.9739859700202942
1386572571047571457,MrInfluencerUg1,2021-04-26 06:47:16+00:00,en,From Uganda 🇺🇬 to whole world 🗺 yall From starring in Skins to winning Best Supporting Actor at the #Oscars... witnessing Daniel Kaluuya’s rise &amp; journey to this point has been so inspirational https://t.co/HM1WzQDcOW,positive,0.9285402297973633
1386572526264807424,KiranNolan,2021-04-26 06:47:06+00:00,en,#DanielKaluuya for Best Supporting Actor in #JudasAndTheBlackMessiah #OliviaColman was my choice for Best Supporting Actress but #YuhJungYoun in #Minari is another great win.  #AnotherRound for the Best International film is an easy guess.  Congrats to all the winners #Oscars2021 https://t.co/4dWQ2HL5ac,positive,0.9712697267532349
1386572437874110466,ATDUX_COM,2021-04-26 06:46:45+00:00,en,Daniel Kaluuya responds to confused questions after Oscar win https://t.co/yKWGg4tDm0,neutral,0.8731111884117126
1386572268256567299,HuffPostUK,2021-04-26 06:46:04+00:00,en,"Nominees Daniel Kaluuya, Maria Bakalova and Viola Davis all brought the glamour on this year's #Oscars red carpet https://t.co/hPoW621JNU",positive,0.9503410458564758
1386572265026883585,unfilteredatty,2021-04-26 06:46:03+00:00,en,@TheBlackDread2 @m4zhar_nizam @deacon_melanie @zoraslovechild Daniel kaluuya isnt popular in my country so... I only clocked Dave no idea abt the others (not even sure its him aint got my contacts on still),negative,0.5011434555053711
1386572185897164800,TobiRachel_,2021-04-26 06:45:45+00:00,en,Not Daniel Kaluuya turning his mum into a meme while winning an Oscar 😂😂,neutral,0.46928489208221436
1386480679672745993,t0nit0ne,2021-04-26 00:42:08+00:00,en,"“My mum met my dad, they had sex, it’s amazing! I’m here!” 😂🤣 https://t.co/j4AD1TRZrW",positive,0.9689160585403442
1386572105253195779,kjpurneII,2021-04-26 06:45:25+00:00,en,"- Predictable wins for Daniel Kaluuya and Youn Yuh-jung, both their acceptance speeches were even better. Yuh-jung forever adorable. (speaking of, H.E.R. won for Song, so Pinoy pride i guess lol)",positive,0.9837362170219421
1386572019479810048,CarolinePaule,2021-04-26 06:45:05+00:00,en,Why do I feel like Daniel Kaluuya is my friend,neutral,0.6065549850463867
1386572013968318467,HamandHigh,2021-04-26 06:45:04+00:00,en,Camden's Daniel Kaluuya scoops Oscar for best supporting actor https://t.co/7MkzaSDpo4,neutral,0.5306081175804138
1386571998168420352,MetroRadioNews,2021-04-26 06:45:00+00:00,en,Nomadland has swept the Oscars with wins for directing and its lead Frances McDormand as well as best film - with British stars Daniel Kaluuya and Emerald Fennell also among the winners.  https://t.co/Pg3Afql8wR,positive,0.9625645875930786
1386571997920960513,TFMRadioNews,2021-04-26 06:45:00+00:00,en,Nomadland has swept the Oscars with wins for directing and its lead Frances McDormand as well as best film - with British stars Daniel Kaluuya and Emerald Fennell also among the winners.  https://t.co/jHkRkHO32S,positive,0.962497353553772
1386571982792269824,dumbassjohny,2021-04-26 06:44:56+00:00,en,How are both Daniel Kaluuya and Lakieth Stansfield nominated for best supporting actor as if the movie didn't have a lead role??...... the academy can choke on my dick tbh that's such bullshit,negative,0.8854969143867493
1386571892266504192,IndyArts,2021-04-26 06:44:35+00:00,en,Daniel Kaluuya’s mum steals show with embarrassed reaction to ‘sex’ joke in his Oscars speech https://t.co/TJmLDcTBq7,neutral,0.5679473280906677
1386571854912049153,natsszo,2021-04-26 06:44:26+00:00,en,Seeing daniel kaluuya win makes me so happy,positive,0.9829906225204468
1386571817263972353,jwobioha,2021-04-26 06:44:17+00:00,en,Her: what's your favorite meal  Me ; during muslim FASTING 😕😕  Chadwick/Boko Haram/Anthony Hopkins/Prophet Muhammad/H.E.R/Army/Lekki/Regina King/#crypto/Daniel Kaluuya/Rivers/Yahaya Bello/Larry/Shekau/Ebube Agu/#NigerianIdol/Airforce/Skepta/Abiola/Jesus https://t.co/XQuLRk9oyf,neutral,0.6544338464736938
1386571796351172608,portraitinflesh,2021-04-26 06:44:12+00:00,en,"Couldn't be more thrilled about Daniel Kaluuya. Always great to see Brits crashing the Oscars party, but it being a working class son of Ugandan immigrants just makes it perfect.",positive,0.9622927308082581
1386571609088090114,pixiestateomind,2021-04-26 06:43:27+00:00,en,God: peace that surpasses all understanding or Daniel Kaluuya?   Me: https://t.co/oJ5xIu8uUx,neutral,0.6370680928230286
1386571585822265344,timaldi,2021-04-26 06:43:21+00:00,en,@theipaper Arts film coverage on fire 🔥 this month with these three stunning #Oscars2021 winner interviews - #CloeZhao https://t.co/q37PbR5M4k #SoundOfMetal https://t.co/c7N82v1QT2 #DanielKaluuya https://t.co/RHWOSeNjSv,positive,0.9559311270713806
1386571515743846400,voxcinemas,2021-04-26 06:43:05+00:00,en,"Best Supporting Actor: Daniel Kaluuya, Judas and the Black Messiah https://t.co/2pQrbsFDlQ",positive,0.8351830840110779
1386571496739459073,HuffPostUKEnt,2021-04-26 06:43:00+00:00,en,"Nominees Daniel Kaluuya, Maria Bakalova and Viola Davis all brought the glamour on this year's #Oscars red carpet https://t.co/E4fpPujC0I",positive,0.9511241912841797
1386571476665442305,RottenTomatoes,2021-04-26 06:42:55+00:00,en,"Glenn Close's #DaButt, Daniel Kaluuya's acceptance speech, and more - here are the biggest moments from this year's #Oscars. https://t.co/D3fsqzpHoc",positive,0.7653794884681702
1386571422550700034,Sarahchicaracas,2021-04-26 06:42:43+00:00,en,Waking up to academy award winner Daniel Kaluuya feels so good omg!!,positive,0.9862315058708191
1386571395287629825,amelie_el,2021-04-26 06:42:36+00:00,en,Congrats #DanielKaluuya 🔥 @JATBMFilm #Oscars,positive,0.9766386151313782
1386561414387486721,TheAcademy,2021-04-26 06:02:56+00:00,et,"Oscar winner Daniel Kaluuya, ladies and gentlemen.  Photo by @QUILLEMONS for @VanityFair https://t.co/0SysiOglhf",positive,0.6962859034538269
1386571373070389251,DanielRW89,2021-04-26 06:42:31+00:00,en,"Not followed the Oscars this year but I'm very happy for Chloé Zhao and Daniel Kaluuya, and once again Frances McDormand is patron saint for all us grumpy creatives",positive,0.9596049189567566
1386571329789440002,JennyCo80896013,2021-04-26 06:42:20+00:00,en,Brief #Oscars Thoughts: Nomadland is overrated but v happy to see Chloé Zhao get recognition Thrilled for Emerald Fennell Frances McDormand shouldn't have 3 oscars Proud of Daniel Kaluuya Emma was robbed of best costume SHOOKETH by best actor!!!,positive,0.7574920058250427
1386571320813494277,JGeeDub,2021-04-26 06:42:18+00:00,en,"@mattlovescinema Rip Daniel kaluuya, cause of death: Ass Whoopin’",negative,0.6795059442520142
1386571077686603777,TheNatAttack97,2021-04-26 06:41:20+00:00,en,And I was right! Well done #DanielKaluuya #Oscars ✨🥳,positive,0.9860337376594543
1386464637776969729,TheNatAttack97,2021-04-25 23:38:23+00:00,en,I expect wake up and see the news that Daniel Kaluuya has won #Oscars,positive,0.8452399373054504
1386571005305495552,lesliekinzz,2021-04-26 06:41:03+00:00,en,Good morning to Daniel Kaluuya and to him alone.,positive,0.9289922714233398
1386570953790922753,_annaplantain,2021-04-26 06:40:51+00:00,en,I feel like Daniel Kaluuya winning an Oscar is exactly the sign I needed to rewatch Skins.,positive,0.9387345314025879
1386570935763881984,SoozUK,2021-04-26 06:40:46+00:00,en,"When Daniel Kaluuya was on Harry Enfield and Paul Whitehouse's show as Parking Pataweyo I always knew he'd go on to be an Oscar-winner heh heh heh. It's AWESOME, I am gonna watch Judas and the Black Messiah TODAY!",positive,0.9761288166046143
1386570811339722755,awojide_muyiwa,2021-04-26 06:40:17+00:00,en,The Oscars: Chloe Zhao and Daniel Kaluuya win big on Historic Night https://t.co/s44KJFiDjU,positive,0.9111080169677734
1386570784206954498,PaulineTheGreen,2021-04-26 06:40:10+00:00,en,Great to see #DanielKaluuya winning an Oscar. I found his recent sketches and monologue on @nbcsnl all hilarious - https://t.co/kfukFWE8Y3,positive,0.9870625138282776
1386570781551775744,DistinctToday,2021-04-26 06:40:10+00:00,en,"Oscars 2021: Brits triumph as pregnant Emerald Fennell, Daniel Kaluuya and Anthony Hopkins win https://t.co/WN4NWqTQ3p",positive,0.840665876865387
1386570756356718592,ABC7Chicago,2021-04-26 06:40:04+00:00,en,"Daniel Kaluuya won best supporting actor for his portrayal of slain Black Panther leader Fred Hampton in ""Judas and the Black Messiah.""​  https://t.co/0I9F55RWT1",positive,0.7274514436721802
1386570645719470081,PoppyGK,2021-04-26 06:39:37+00:00,en,Daniel Kaluuya has gone from playing background characters like Posh Kenneth to winning Oscars. You absolutely love to see it!,positive,0.9658313989639282
1386570407164227589,bjkizito,2021-04-26 06:38:40+00:00,en,Oscars 2021 memes: Daniel Kaluuya's mom squirms as he discusses her sex life https://t.co/uxMzoKWML3,neutral,0.6534786820411682
1386570343582740480,itselenaciobanu,2021-04-26 06:38:25+00:00,en,Daniel Kaluuya can’t relate if Oprah is involved🤩,positive,0.4750688374042511
1386509732203089926,FilmUpdates,2021-04-26 02:37:34+00:00,en,"“I didn't smell him, I'm not a dog."" - Academy Award winner Yuh-Jung Youn backstage at the #Oscars when someone asked her what Brad Pitt smells like  (via @djkevlar) https://t.co/UWUaO7LbMi",neutral,0.8008447289466858
1386570235319308288,King_Quaka,2021-04-26 06:37:59+00:00,en,"Honestly I 'am lost for words for this year's Oscars. All I can say is congratulations to all the winners including Daniel Kaluuya, Chloe Zhao, Frances McDormand, Anthony Hopkins, Yeoh Yun-jung, Soul and so many more. Let's never speak of this again because... https://t.co/f55dpS0Ggg",positive,0.8755162358283997
1386570190268243970,unegrandefemme,2021-04-26 06:37:49+00:00,en,"At the end of the day, we should all remember one thing: Daniel Kaluuya’s parents had sex. And it’s amazing.",positive,0.9511865973472595
1386570138984534018,rarrigz,2021-04-26 06:37:37+00:00,en,"#LA: #Oscars winner Daniel Kaluuya's mom, Damalie Namusoke, contorts her face in horror after he tells a sex joke about her.   ""My mum met my dad, they had sex, it's amazing,"" he said, as his perplexed mom squirmed in embarrassment while his sister hid her own face in her hands. https://t.co/yJ5qcLNXDy",neutral,0.5846728086471558
1386570138271436804,Bollywoodrank,2021-04-26 06:37:36+00:00,en,"#BRUpdate #Oscars2021  Recap of Major Winners  #JudasAndTheBlackMessiah wins 2 Best Supporting Actor - #DanielKaluuya Best Original Song - ""Fight For You"" by #HER  #Soul wins 2 Best Animated Feature Best Original Score  #Mank wins 2 Best Cinematography Best Production Design https://t.co/u22VpgLMxJ",positive,0.6518098711967468
1386567202984259586,Bollywoodrank,2021-04-26 06:25:57+00:00,en,#BRUpdate #Oscar2021  Recap of Major Winners  #Nomadland wins 3 - Best Picture Best Director - #ChloeZhao Best Actress - #FrancesMcDormand  #TheFather wins 2 Best Actor - #AnthonyHopkins Best Adapted Screenplay  #Minari wins 1 Best Supporting Actress - #YuhJungYoun  #Oscars https://t.co/1lB6JeOS47,positive,0.6821478009223938
1386570077575782401,jwobioha,2021-04-26 06:37:22+00:00,en,LET'S BE FRIENDS 🤗   I'LL FOLLOW BACK  TRUST ME 😀🥺  Chadwick/Boko Haram/Anthony Hopkins/Prophet Muhammad/H.E.R/Army/Lekki/Regina King/#crypto/Daniel Kaluuya/Rivers/Yahaya Bello/Larry/Shekau/Ebube Agu/#NigerianIdol/Airforce/Skepta/Abiola/Jesus https://t.co/mP9zzMpfX9,positive,0.8825355172157288
1386570068658728960,ist_weather,2021-04-26 06:37:20+00:00,en,noelle Allenjoy 5x7ft Soft Fabric Abstract Brown Wall with Wood Floor Backdrop for Newborn Baby Photography Kids 1st Birthday Cake Smash Photoshoot Retro Portrait Photo Background Photographer Props https://t.co/Xc3iqAwgmN  Daniel Kaluuya,neutral,0.8732814788818359
1386570055236820997,DoUBrylieve,2021-04-26 06:37:17+00:00,en,And the winner is... a tie!  Daniel Kaluuya's mom's reaction OR Glenn Close's moves.,positive,0.6106454133987427
1386570038551924741,AirAgeTimeWind1,2021-04-26 06:37:13+00:00,en,"Daniel Kaluuya's Oscar Transit North Node (Karmic/Life Purpose) in Gemini 11° conjunct his Jupiter (abundance, luck) natal in Gemini 11° Also transit Jupiter in Aquarius 27° is trine his natal Moon in Gemini at 28° Mars Return, less than 4 degrees! in Cancer https://t.co/UHhri03G5R",neutral,0.8915585279464722
1386569969073152004,VicAEsco,2021-04-26 06:36:56+00:00,en,What an awesome journey to watch Daniel Kaluuya go from Get Out to Oscar winner.,positive,0.9777513742446899
1386569870121308161,dijahzahraamani,2021-04-26 06:36:32+00:00,en,"Daniel Kaluuya. Big inspiration right there . Also, his speech was jokes 😂😂😂😂",positive,0.9127166271209717
1386569804740366336,this_pixel_life,2021-04-26 06:36:17+00:00,en,Daniel Kaluuya is an amazing actor and definitely deserves his award but I do find it funny that DJ Ades from FM now has an Oscar.,positive,0.9287901520729065
1386569754937282564,FiorePanke,2021-04-26 06:36:05+00:00,en,So happy for #DanielKaluuya 👏🏽👏🏽👏🏽👏🏽👏🏽 #JudasAndTheBlackMessiah,positive,0.988732099533081
1386569717805109250,DionneGrant,2021-04-26 06:35:56+00:00,en,"Daniel Kaluuya remembers Fred Hampton in his Best Supporting Actor acceptance speech at the #Oscars: “What a man! He was on this Earth for 21 years and found a way to feed kids, educate kids, give free medical care... He showed me how to love myself” https://t.co/A4XPzzCTP9",positive,0.9206252098083496
1386569707197698049,JackAceEverett,2021-04-26 06:35:54+00:00,en,Another Oscar winner for #DoctorWho. Well done Daniel Kaluuya. #Oscars https://t.co/ifkCxhVzin,positive,0.980525016784668
1386569580059967492,0xchemistry,2021-04-26 06:35:23+00:00,en,DANIEL KALUUYA always understood the assignment.  #Oscars https://t.co/a5FPrhuOky,positive,0.8776912689208984
1386569379601686529,Annette_Xena527,2021-04-26 06:34:35+00:00,en,Congrats to Daniel Kaluuya on his Oscar Great acceptance speech,positive,0.9813864827156067
1386569375038181378,tiannelisex,2021-04-26 06:34:34+00:00,en,i just love daniel kaluuya so much,positive,0.9742077589035034
1386569325629214721,sjbill47,2021-04-26 06:34:23+00:00,en,@ShannonFreshour Give Glenn Close an Emmy for best dance routine at an Awards show. God it must have sucked for her to sit and see Daniel Kaluuya’s Oscar ALL NIGHT LONG!! 😜😜,negative,0.43403130769729614
1386569271623434240,HackneyHarlot,2021-04-26 06:34:10+00:00,en,"Daniel Kaluuya, a British-Ugandan winning an Oscar for playing an African American civil rights icon cancels out Forrest Whittaker winning an Oscar for playing a Ugandan Dictator. We’re even now, we’ve come full circle.",neutral,0.7982085943222046
1386569270843351041,Dolapo_Alfie,2021-04-26 06:34:10+00:00,en,Daniel Kaluuya shouted out his mum for smeeting his dad 🤣🤣 why,neutral,0.5876837968826294
1386569168183570432,elliotsharp2,2021-04-26 06:33:45+00:00,en,I am so thrilled he won!! Congratulations also to Daniel Kaluuya. ❤️,positive,0.9903776049613953
1386523644965310471,iamTannenbaum,2021-04-26 03:32:51+00:00,en,"Anthony Hopkins at home, adorably unaware of what happened https://t.co/0yZTZ21aB1",neutral,0.6958205103874207
